Company,Tag
BASIC DRUGS AND CHEMICALS PRIVATE LIMITED,1
DICTUM LABORATORIES PRIVATE LIMITED,1
EAST COAST ORGANICS PRIVATE LIMITED,1
POPPY ORGANICS PRIVATE LIMITED,1
SUPRAKAM LABRATORIES PRIVATE LIMITED,1
PLASTO CHEM PRIVATE LIMITED,1
RADIENT LABORATORIES PVT LTD,1
EXIM COMPUTERS PRIVATE LIMITED,1
TAMILNADU CAPSULES PVT LTD,1
HUMAN REMADIES PRIVATE LIMITED,1
CHEMODYNAMICS (INDIA) PVT LTD,1
C F PHARMACEUTICALS PRIVATE LIMITED,1
HORAE PHARMACEUTICALS CO PRIVATE LIMITED,1
HARVEY LABORATORIES PRIVATE LIMITED,1
SHRI RAM LABORATORIES PRIVATE LIMITED,1
VAMSI ENGINEERING AND CHEMICALS PVT LTD,1
LEO PHARMA PRIVATE LIMITED,1
BIOMEDICAL TECHNOLOGIES PVT LTD,1
MANSON LABORATORIES PRIVATE LIMITED,1
SHRI RAMCAPSULES PRIVATE LIMITED,1
ADVENTIST CHEMICALS LIMITED,1
SHIBI CAPSULES LIMITED,1
COROMANDEL INDAG PRODUCTS INDIA LIMITED,1
SWATHY CHEMICALS LTD,1
AKSOL AGRO CHEMICALS PRIVATE LIMITED,1
ESES LABORATORIES PRIVATE LIMITED,1
TAMILNADU DRUGS PVT LTD,1
ALVED PHARMACEUTICALS PVT LTD,1
WEST COTT BASIC DRUGS PVT LTD,1
KUMARAN POWDERS PRIVATE LIMITED,1
THIO CHEMICALS PRIVATE LIMITED,1
LIMENAPH CHEMICAL PRIVATE LIMITED,1
HARVEY (INDIA) PHARMACEUTICALS PVT LTD,1
SPENPHARAIA LABORATORIES PRIVATE LIMITED,1
GLUECKMANN LABORATORIES PRIVATE LIMITED,1
HOECK CHEMICALS (INDIA) PVT LTD,1
RAGSON AND DEEP PHARMACEUTICALS PVT. LTD,1
PALAR CHEMICALS PRIVATE LIMITED,1
SAKTHI DYECHEM INDUSTRIES PRIVATE LIMITE D,1
PALVASHTIKS CHEMICALS PRIVATE LIMITED,1
ALZIA PHARMACEUTICALS PRIVATE LIMITED,1
BIOSYN THERAPEUTICS PVT LTD,1
APARNA PHARMA AND COSMETICS PVT LTD,1
VEDIC PHARMA PRIVATE LIMITED,1
MOVIKA ARIHANTAM PRIVATE LIMITED,1
APARNA FATS AND CHEMICALS (MADRAS) PRIVATE LIMITED,1
RAYMOND PHARMACEUTICAL PRIVATE LIMITED,1
FLORALE (INDIA) PRIVATE LIMITED,1
IMPAI PHARMACEUTICALS LIMITED,1
MARUTI LABORATORIES LIMITED,1
KODY TECK LIMITED,1
BIORZ WISSEN LIMITED.,1
MANSON DRUGS LIMITED,1
CAPRO LABS PVT LTD,1
MERCI PHARMACEUTICALS PRIVATE LIMITED,1
PANACEA LABORATORIES PVT LTD,1
RAM-NATH CHEMICALS PRIVATE LIMITED,1
KANTHIMATHI CAPSULES PRIVATE LIMITED,1
LAXMI LABORATORIES PRIVATE LIMITED,1
HILTAN PHARMA PRIVATE LIMITED,1
SRI VIJAYALAKSHMI BARYTES (INDIA)PVT LTD,1
DALTON LABORATORIES PRIVATE LIMITED,1
SAN FLUIDS (INDIA) PRIVATE LIMITED,1
NUETEK LABORATORIES PRIVATE LIMITED,1
ALPRESS SUPER DIE CASTINGS PRIVATE LIMITED,1
PORUNAI BAGS AND CHEMICALS PRIVATE LIMITED,1
DADHA HEWLETT MANUFACTURERS PRIVATE LIMITED,1
SWETHA PHARMACEUTICALS PRIVATE LIMITED,1
PHARMA FORMULATIONS (MADRAS) PRIVATE LIMITED,1
PANDIAN CARBIDES PRIVATE LIMITED,1
SUPERFINE STARCH AND CHEMICALS PRIVATE LIMITED,1
BON SERVICE PHARMACEUTICALS PVT LTD.,1
CLINFIELD (INDIA) PRIVATE LIMITED,1
SREYAS PHARMACEUTICALS PRIVATE LIMITED,1
RAJALAKSHMI SALTWORKS PRIVATE LIMITED,1
NAGA CHEMICALS PRIVATE LIMITED,1
BASIC PIPING ENGINEERS (INDIA) PVT LTD,1
INDAG PRODUCTS (INDIA) PRIVATE LIMITED,1
SOUTHERN ANTIBIOTICS PRIVATE LIMITED,1
STEDMAN PHARMACEUTICALS PRIVATE LIMITED,1
BRILLIANT PHARMACEUTICALS PRIVATE LIMITED,1
TITANIUM PIGMENTS AND CHEMICALS LTD.,1
SANDERSON PHARMA LIMITED,1
ADVANCED LIFE SUPPLEMENT PRODUCTS LIMITED,1
RANKA PHARMACEUTICALS PRIVATE LIMITED,1
DINA PHARMA PRIVATE LIMITED,1
CHENNAI TIGER BALM PVT LTD,1
GROOSELL DRUGS CHEMICALS PRIVATE LIMITED,1
PATRA INTEGRATED PHARMACEUTICALS PRIVATE  LIMITED,1
CROSS PHARMA PRIVATE LIMITED,1
VINCURE DRUGS AND PHARMACEUTICALS PRIVATE LIMITED,1
ORPINGTON PHARMACEUTICALS PRIVATE LIMITED,1
TWENTYFIRST CENTURY PHARMACEUTICALS PRIVATE LIMITED,1
SAMRAT CHEMICALS PRIVATE LIMITED,1
LISTER(INDIA) PHARMACEUTICALS PRIVATE LIMITED,1
CITRINE PRODUCTS & PHARMACEUTICALS PRIVATE LIMITED,1
BENTLEYS PHARMACEUTICALS PRIVATE LIMITED,1
SILOAM LABORATORIES PVT.LTD,1
VENUSS HERBO AROMATICS PRIVATE LIMITED,1
BALSHAR PHARMACEUTICALS PVT.LTD.,1
ALGINATES AND CHEMICALS PRIVATE LIMITED.,1
KAJAL CHEMICALS PRIVATE LIMITED,1
SURESH PHARMACEUTICALS PRIVATE LIMITED,1
GLOBAL REMEDIES PVT LTD,1
TEE-YEM LABORATORIES PVT LTD,1
STANFORD PHARMA PRIVATE LIMITED,1
OROR FLAVOURS AND CHEMICALS PRIVATE LIMITED,1
RUMA CHEMICALS PRIVATE LIMITED,1
BRINA PRIVATE LIMITED,1
SHREE DASS EXIMP(MADRAS) PRIVATE LIMITED,1
SWISS REMEDIES PRIVATE LIMITED,1
PAKARA CHEMICALS PRIVATE LIMITED,1
MEDSEN PVT LTD,1
ZYFAS PHARMACEUTICALS PVT. LTD.,1
N.K.S PLASTICS PVT. LTD.,1
EUPHO -TECH LASS PRIVATE LIMITED,1
DEXTRO PHARMACEUTICALS PRIVATE LIMITED,1
LUXMI MOROKS PVT. LTD.,1
UNICELL FORMULATION PVT. LTD.,1
WINS (INDIA) PHARMATECH PVT. LTD.,1
GROVER SYRINGE PRIVATE LIMITED,1
RANK PHARMA (INDIA) PRIVATE LIMITED,1
PRECISION SURGICALS PVT. LTD.,1
COLOSEUM PHARMACEUTICALS PRIVATE LIMITED,1
ASSOCIATED MEDICS (INDIA) PRIVATE LIMITED,1
HERBARIUM (INDIA) PVT LTD,1
DIASTEM DIAGNOSTICS PRIVATE LIMITED,1
ANDREWS LABORATORIES PRIVATE LIMITED,1
LAENNEC LABORATORES PRIVATE LIMITED,1
SISCO MEDICALS DEVICE PRIVATE LIMITED,1
PARTHA PHARMACEUTICALS PRIVATE LIMITED,1
AGRO MEDIC (INDIA) PVT LTD,1
PRIYADHARSINI PHARMACEUTICALS PVT LTD,1
RAVEN LABS PRIVATE LIMITED,1
VELAK AYURVEDA AND SIDDHA MEDICALS PVT L TD,1
D & D CHEMICALS PRIVATE LIMITED,1
ARGUS PHARMACEUTICALS PVT LTD,1
SNA PHARMACEUTICALS PRIVATE LIMITED,1
CCE PHARMACEUTICALS P. LTD,1
SELVEL MARKETING PRIVATE LIMITED,1
BIOWIN LABORATORIES (MADRAS) PRIVATE LIMITED,1
HOFFMAN PHARMA LIMITED,1
HEALTH CARE (INDIA) LIMITED,1
VELPA MAGNESIA LTD,1
MODERN DRUG TESTING LABORATORY PVT LTD,1
V G S MEDICARE INDIA PRIVATE LIMITED,1
SRI KEM PRIVATE LIMITED,1
BIO-CARE PHARMACEUTICALS PVT LTD,1
HITECH PROCESS CONTROLS PRIVATE LIMITED,1
ASHVIN MEDICALS PVT LTD,1
FLORA LABORATORIES PRIVATE LIMITED,1
WHITE CROSS LABORATORIES PRIVATE LIMITED,1
GILYAD REMEDIES (INDIA) PRIVATE LIMITED,1
MARVEL FORMULATIONS PRIVATE LIMITED,1
TAURUS RUBBER PRIVATE LIMITED,1
PENINSULA PHARMA-CHEM PRIVATE LIMITED,1
MEDISONICS PVT LTD,1
VALLUR CHEMICALS PRIVATE LIMITED,1
AMMAN TRADING PRIVATE LIMITED,1
PACE DRUGS AND PHARMACEUTICALS PVT LTD,1
SYLVESTRE HERBALS PRIVATE LIMITED,1
BAHOLA PHARMA PRIVATE LIMITED,1
R INSTRUMED PVT LTD,1
OSAKI PRODUCTS PRIVATE LIMITED,1
COMMONWEALTH PHARMACEUTICALS PVT LTD,1
CLINICHEM PHARMACEUTICALS PRIVATE LIMITED,1
KARUMBUR CHEMICALS PRIVATE LIMITED,1
M D TOLIA CHEMICALS PVT LTD.,1
TAMILNADU ANTIBIOTICS PRIVATE LIMITED,1
TRINIFIELD EXPORTERS PVT LTD,1
RAJAMANI PHARMA PRIVATE LIMITED,1
KNISS LABORATORIES PRIVATE LIMITED,1
MEDIPLANTS PRIVATE LIMITED,1
ISIS EXPORT PRIVATE LIMITED,1
WHEECON INSTRUMENTS PRIVATE LIMITED,1
SMICKER PHARMACEUTICALS PVT LTD,1
VIJAYA ADITHYA SURGICAL PROPHYLACTIC SYSTEMS PRIVATE LIMITED,1
ADCL DRUGS AND CHEMICALS LIMITED,1
ROSHAN CHEMICALS LIMITED,1
UCAL TECHNOLOGIES LIMITED,1
BANGALORE GENEI LIMITED,1
KANARA EXPORTS PVT LTD,1
SISCO LATEX PRIVATE LIMITED,1
POLYMED LABORACTORIES PVT LTD.,1
MEDI FLOW SYSTEMS PRIVATE LIMITED,1
SOWPARNIKA HERBAL EXTRACTS AND PHARMACEU TICALS PRIVATE LIMITED,1
CONTINENTAL HEALTH CARE PRODUCTS PRIVATE  LIMITED,1
PERIYAR CHEMICALS PVT LTD,1
BLOSSOM CHEM PHARMA PVT LTD,1
MANGESHRAM PHARMACEUTICALS PRIVATE LIMITED,1
ELLON CURATIVES PVT.LTD.,1
APEX OXALATES PRIVATE LIMITED,1
LASTING REMEDIES ( INDIA) PRIVATE LIMITED,1
INTOP PHARMACEUTICAL PVT. LTD.,1
SURAJ PHARMAS PVT LTD.,1
VISHAL SURGICAL EQUIPMENT COMPANY PRIVATE LIMITED,1
THIRUMALA PHARMACHEM PRIVATE LIMITED,1
MALAINAMBI PHARMA PRIVATE LIMITED,1
MEDICON BIO-SYSTEMS PRIVATE LIMITED,1
SYNMED ANTIBIOTICS PVT. LTD.,1
COBRA PHARMACEUTICALS PVT.LTD.,1
REVOPHARM (INDIA) PVT. LTD.,1
PRIZM PHARMACEUTICALS PVT. LTD.,1
BERGER & RICHARD PHARMACEUTICALS PRIVATE  LIMITED,1
KESARIAAJI IMPEX PVT. LTD.,1
MADURA YEAST AND CHEMICAL MFG. CO PVT. L TD.,1
SAVOY DISTRIBUTORS PRIVATE LIMITED,1
VISION (NDIA) FORMULATIONS PRIVATE LIMITED,1
HAZEL FORMULATIONS PRIVATE LIMITED,1
BIO TRANS PHARMACEUTICALS PRIVATE LIMITED,1
S R K FINE DRUGS PVT LTD,1
SITA HERBAL PRODUCTS PRIVATE LIMITED,1
LOTUS DRUGS PRIVATE LIMITED,1
SRI SRINIVASA DRUGS PRIVATE LIMITED,1
ORMED MEDICAL TECHONOLOGY LIMITED,1
CATAZYME DRUGS & PHARMACEUTICALS LTD,1
UNICARE PHARMA LIMITED,1
UNIVERSAL PHARMACEUTICALS LTD.,1
SRESAN PHARMACEUTICALS LIMITED,1
NEO ETHICS PHARMACEUTICALS PRIVATE LIMITED,1
LEADER DRUGS & PHARMACEUTICALS PVT LTD,1
BLOOM (INDIA) LABORATORIES PRIVATE LIMITED,1
DOCUMED LABORATORIES PVT LTD,1
DR.JRK'S RESEARCH AND PHARMACEUTICALS PRIVATE LIMITED,1
MANIAMMAI PHARMA PVT LTD,1
SVISS LABSS PRIVATE LIMITED,1
CORVETITE PHARMACEUTICALS PVT. LTD.,1
MEDIKRAFT DRUGS AND PHARMACEUTICALS PRIVATE LIMITED,1
FLARING FORMULATIONS PRIVATE LIMITED,1
MEDI RASAYAN PRIVATE LIMITED,1
MAXWELL REMEDIES (MADRAS) PVT. LTD.,1
MUTHU-MEENA AGENCIES PVT. LTD.,1
ZOETIC INDIA LABORATORIES PVT.LTD.,1
KRISTAL PHARM PRIVATE LIMITED,1
PRANAY MARKETINGS PVT.LTD.,1
KEPSON ORGANICS PVT.LTD.,1
UNIVERSAL PHARMACEUTICALS PRIVATE LIMITED,1
ANJAN DRUG PRIVATE LIMITED,1
TEBMA PHARMA PRIVATE LIMITED,1
BALSAN PHARMAA PRIVATE LIMITED,1
ADLER AROMATICS & PLASTICS PVT.LTD.,1
PARAMBARAI INDIAN MEDICINE MANUFACTURING  PHARMACY AND STORES PRIVATE LIMITED,1
HERITAGE PHARMACEUTICALS PVT.LTD.,1
SYNERGY CHEMICALS P LTD.,1
VET-MED TRADING CO. P LTD.,1
JACKSON PHARMACEUTICALS P LTD,1
CHEM INNOVA PVT. LTD.,1
QUALITY BIOTECHS INDIA PVT.LTD.,1
SOUTHERN BASIC DRUGS & PHARMACEUTICALS P VT.LTD.,1
SANGAM PHARMA PVT.LTD.,1
CHEMICALS DRUGS AND FORMULATIONS LIMITED,1
SARVODAYA HERBALS PVT LTD,1
TIL HEALTHCARE PRIVATE LIMITED,1
SIMITOL CHEMS PRIVATE LIMITED,1
PHARMA INNOVA PRIVATE LIMITED,1
RAJAN PHARM KINETICS PVT LTD,1
MAS FAB PRIVATE LIMITED,1
INDOMED PHARMACEUTICALS PRIVATE LIMITED,1
HEAL (INDIA) LABORATORIES PRIVATE LIMITED,1
ALVED PHARMA FOODS PRIVATE LIMITED,1
ERBS NATURAL THERAPY PRIVATE LIMITED,1
SMITH & SANDERS PHARMACEUTICALS P. LTD,1
CAPRO CALCIUM PHARMA PRIVATE LIMITED,1
TRIDAWN PHARMACEUTICALS PRIVATE LIMITED,1
EXCEL ANALYTICAL & RESEARCH LABORATORIES  PRIVATE LIMITED,1
TULIP PHARMACEUTICAL PRIVATE LIMITED,1
SIMACON INDIA PRIVATE LIMITED,1
LAKSHMI HEMIHYDRATES P. LTD,1
TEAM PHARMACEUTICALS PRIVATE LIMITED,1
UNIQ HERBAL DRUGS LTD,1
MORALAX PHARMACEUTICALS LIMITED,1
MADRAS DRUGS AND SURGICALS LTD,1
EXCEL PHARMACEUTICALS (INDIA) LIMITED,1
SHASUN BIOTECH LIMITED,1
J.K. FENNER (INDIA) LIMITED,1
A & A FOODS PRIVATE LIMITED,1
HEBBAR MEDICAL EXPORT IMPORT PRIVATE LIMITED,1
DOCTOR PCF PVT. LTD,1
VISWAMITHRA HERBAL RESEARCH LABORATORIES  PVT. LTD,1
VMI HERBAL PRODUCTS PVT. LTD,1
ABIRAMI SURFACTS PRIVATE LIMITED,1
JEFFCOATES PHARMACEUTICALS PRIVATE LIMIT ED,1
UTHAMAN CONSTRUCTIONS PRIVATE LIMITED,1
ALPA INTERNATIONAL PRIVATE LIMITED,1
TRANSVERSAL CHEMICALS AND MATERIALS PRIVATE LIMITED,1
SEROMED (INDIA) PRIVATE LIMITED,1
EGATTUR DRUGS & CHEMICALS PVT. LTD,1
VINOSAR PHARMACEUTICALS PRIVATE LIMITED,1
MOTHI PHARMA PRIVATE LIMITED,1
MAHENDRA ANTIBIOTICS PVT. LTD,1
GRAY ANON FORMULATIONS PRIVATE LIMITED,1
COSMOS PATENTERALS (INDIA) PRIVATE LTD,1
HERBS-N-REPS (MADRAS) PRIVATE LIMITED,1
NATURE REMEDIES PRIVATE LIMITED,1
KALPANA PHARMACEUTICALS PVT. LTD,1
WILL MED PHARMACEUTICALS PVT. LTD,1
RAJ PHARMA PRIVATE LIMITED,1
HERBONAT PHARMA PRIVATE LIMITED,1
LIFE SAVE DRUGS PRIVATE LIMITED,1
TAPS PHARMA PRIVATE LIMITED,1
PHYTOMOUNT HERBALS PVT. LTD,1
SAFE PARENTERALS PRIVATE LIMITED,1
CAPSHELLS LABORATORIES PVT. LTD,1
POTHIGAI PHARMA PRIVATE LIMITED,1
NATURCHEM INDIA LIMITED,1
PCR INDUSTRIES LIMITED,1
BENEFIX CHEMICALS AND DRUGS LIMITED,1
MALAR PHARMA LTD,1
ALTERNATIVE MEDICINES LIMITED,1
APHARMO LIMITED,1
SARLAYA PHARMA LIMITED,1
BRONO PHARMA PRIVATE LIMITED,1
CHEDU MEDICALS PRIVATE LIMITED,1
MECH PHARMACEUTICALS PRIVATE LIMITED,1
ROCHESTER MOHANK LABORATORIES PRIVATE LIMITED,1
TIGER BALM COMPANY PVT. LTD,1
NUZURAT PHARMA PVT. LTD,1
SWASSTH HERBS PVT. LTD,1
KARVIN PHARMACEUTICALS PVT. LTD,1
SATHYA ENTERPRISES PRIVATE LIMITED,1
KLIFF FINE PHARMA PRIVATE LIMITED,1
MEDICORP PHARMACEUTICALS INDIA PRIVATE LIMITED,1
OAKLEY BOWDEN PHARMA PRIVATE LIMITED,1
TARMAC LABS PVT LTD,1
MIL-REMEDIES PRIVATE LIMITED,1
ADVANCED BIO-TECH PRODUCTS PRIVATE LIMITED,1
ANRA PHARMACEUTICALS PRIVATE LIMITED,1
SHRI VARADENDRA PHARMACEUTICAL PRIVATE L IMITED,1
JEEWAN PHARMACEUTICALS PRIVATE LIMITED,1
PHARMADERN DRUGS & PHARMACEUTICALS PRIVATE LIMITED,1
GADIYA PHARMACEUTICALS PRIVATE LIMITED,1
UNITY FORMULATIONS PRIVATE LIMITED,1
HULTAA PHARMA PRIVATE LIMITED,1
PARTH INFUSION PRIVATE LIMITED,1
BIODEX PHARMACEUTICALS PRIVATE LIMITED,1
DYNAMIC FORMULATIONS (MADRAS) PRIVATE LIMITED,1
ALSTRIDE BIO-PHARMA LIMITED,1
ORCHID LABORATORIES LIMITED,1
NATCO ORGANICS LIMITED,1
NOVEL DRUGS LIMITED,1
HINDUSTAN REMEDIES LIMITED,1
NEEMEX INDIA LIMITED,1
VINKEM LABS LIMITED,1
SANA PHARMACEUTICALS LIMITED,1
HEALTH DISTRIBUTORS INDIA PRIVATE LIMITE D,1
HEMPS (INDIA) PRIVATE LIMITED,1
SRIMAN PHARMA PRIVATE LIMITED,1
NULIINE PHARMAA PRIVATE LIMITED,1
RELITAS PHARMACEUTICALS PRIVATE LIMITED,1
UPKAR REMEDIES PRIVATE LIMITED,1
DEC BIOMEDICALS INDIA PRIVATE LIMITED,1
KINESIS PHARMACEUTICALS PRIVATE LIMITED,1
JENPO LABORATORIES PRIVATE LIMITED,1
K.V.P. PHARMA PRODUCTS PRIVATE LIMITED,1
SUBASH PHARMA PRIVATE LIMITED,1
INCA LABS PRIVATE LIMITED,1
HEALERSS FORMULATIONS PRIVATE LIMITED,1
ADARSH LABORATORIES PRIVATE LIMITED,1
EMM GEE ESS CORUGATORS PRIVATE LIMITED,1
SARGURU PHARMACEUTICALS PRIVATE LIMITED,1
SUJU PHARMA PRIVATE LIMITED,1
SCORP BIO MEDICINES PRIVATE LIMITED,1
AMBA PHARMA PRIVATE LIMITED,1
IKEM LABORATORIES P. LTD,1
MEENAKSHI HERBAL PRODUCTS P. LTD,1
NEW LANDS PHARMACEUTICALS PRIVATE LIMITED,1
SAPCO LABORATORIES PRIVATE LIMITED,1
SAP INDIGENOUS REMEDIES PRIVATE LIMITED,1
GREEN VALLEY RESEARCH LABORATORIES PRIVA TE LIMITED,1
LIVERITE PHARMACEUTICALS PRIVATE LIMITED,1
CAPRICORN LABORATORIES PRIVATE LIMITED,1
BE-LINE PHARMACEUTICALS PRIVATE LIMITED,1
UNI-SAILS INDIA EXPORTS PRIVATE LIMITED,1
YES YES HERBAL PRODUCTS PRIVATE LIMITED,1
MEDTECH PRODUCTS LIMITED,1
ARYA VAIDYA NILAYAM LIMITED,1
MITEC INDUSTRIES LIMITED,1
KAVERI PHARMACEUTICALS LIMITED,1
BASICLINE ORGANICS LIMITED,1
BIO-LINKS PHARMACEUTICALS LIMITED,1
PHARMA DYNAMIC INDIA LIMITED,1
JS TISHCON MEDICARE LIMITED,1
THEOS PHARMATEKK LIMITED,1
NATCHURA PHARMA LIMITED,1
ASTRO DRUG AND PHARMA LIMITED,1
KASI DRUGS & OLEO OILS LIMITED,1
MAPLEY CHEMICALS AND PHARMACEUTICALS LIM ITED,1
SRI VAARI AGRI PRODUCTS LIMITED,1
SRESTA LABORATORIES LIMITED,1
ADOTECH JAPAN-INDIA LIMITED,1
VELSRE DRUGS PHARMACEUTICALS LIMITED,1
KAMAKSHI LABORATORIES LIMITED,1
INNVOL MEDICAL INDIA LIMITED,1
SRI MOBIUS HERBALS PRIVATE LIMITED,1
ELLYS FINE PHARMACEUTICALS PRIVATE LIMIT ED,1
NATURAL COSMETICS PRIVATE LIMITED,1
MORRIS HEALTH CARE PRIVATE LIMITED,1
BHARADVAJ PHHARMA PRIVATE LIMITED,1
SUREKA HERBAL PRODUCTS PRIVATE LIMITED,1
SHYLS NATURAL EXTRACTS PRIVATE LIMITED,1
CALVIN PHARMA PRIVATE LIMITED,1
PHOENIX HEALTH CARE PRIVATE LIMITED,1
GALADA PETRO CHEMICALS PRIVATE LIMITED,1
VENTURE LABORATORIES PRIVATE LIMITED,1
VARDHAMAN PHARMA CHEM PRIVATE LIMITED,1
PANCHAJANYA TEXTILES PRIVATE LIMITED,1
BURGEON PHARMACEUTICALS PRIVATE LIMITED,1
ROOTS PHARMA HOUSE PRIVATE LIMITED,1
VINTTAGE HERBALS PRIVATE LIMITED,1
UGENICS PHARMACEUTICALS PRIVATE LIMITED,1
MAGEN ASSOCIATES PRIVATE LIMITED,1
INSTA CURE PRIVATE LIMITED,1
GALEN MEDICAL PRIVATE LIMITED,1
ARJUN PHARMATECH PRIVATE LIMITED,1
BRUCHEMS PHARMA PRIVATE LIMITED,1
PHARMALOIDS(INDIA) PRIVATE LIMITED,1
SARG PHARMACEUTICALS PRIVATE LIMITED,1
SURI PHARMA PRIVATE LIMITED,1
PRIZE PHARMACEUTICALS PRIVATE LIMITED,1
EURO PHARM PRIVATE LIMITED,1
ASHTANGA AYURVEDA SALA PRIVATE LIMITED,1
ULTRA CHEM FORMULATION PRIVATE LIMITED,1
NIVARAN HERBAL P LTD,1
HEPTA PHARMA PRIVATE LIMITED,1
ALPHA BIOGUARD LABORTTORIES PRIVATE LIMI TED,1
CAPELLA LABS PRIVATE LIMITED,1
LPH PHARMA PRIVATE LIMITED,1
PAN PHARMA AND CHEMICALS LIMITED,1
GRANDIX PHARMACEUTICALS LIMITED,1
POSITIVE HEALTH CARE ASIA LIMITED,1
AZIDUS LABORATORIES LIMITED,1
ASIA TECHNOLOGIES LIMITED,1
SUMATI DRUGS PRIVATE LIMITED,1
SIGMA MEDI PRODUCTS PRIVATE LIMITED,1
TRIDENT MEDICARE P LTD,1
Shp,0
:18-F26G,0
:142,0
Velachery,0
Main,0
RD,0
Velachery,0
CHENNAI,0
-,0
600042,0
Tall,0
Free,0
No:1800-208-2444,0
1i,0
festyle.feedbacklandmarkgroup.In,0
CIN-U52190KA1997PTC046775,0
Billing,0
Location:,0
TAMILNADU,0
GSTIN,0
-33AAACL,0
2937JIZL,0
Tax,0
Invoice/B11,0
of,0
Supply,0
ITEM/HSN/Desc,0
MRP,0
Disct,0
RSP,0
61159500,0
0,0
QTY,0
T3,0
Boys,0
Savers,0
Pa,0
1,0
A,0
10ODOD5168709,0
149,0
149,0
Total,0
Amt,0
Total,0
Rounded,0
Rounded,0
Off,0
Amt,0
HDFC,0
BANK-ONLINE,0
Account:,0
9412,0
Auth:,0
70570,0
0,0
Total,0
Tender,0
Change,0
Due,0
Total,0
Number,0
of,0
Items/0ty:,0
149,0
149,0
0,0
149,0
149,0
0,0
1/,0
1,0
Tax,0
Detalls,0
ble,0
Tax,0
Desc,0
A,0
SGST,0
B,0
CGST,0
Tax,0
2.5,0
141.9,0
3.55,0
2.5,0
141.9,0
3.55,0
Total,0
Tax,0
Value,0
7.1,0
Str:01289,0
Reg:175,0
Tran:0012703,0
TI11:17501,0
20-Oct-19,0
19:37:18,0
Invoice,0
No:012891750012703,0
D12891750012703,0
Last,0
Day,0
for,0
Exchange,0
Is:19-Nov-2019,0
Thank,0
You,0
tor,0
Shopping,0
with,0
us.,0
Terms,0
and,0
Conditions,0
apply.See,0
overleaf,0
Due,0
To,0
Implementation,0
of,0
GST,0
such,0
exchang,0
Is,0
permitted,0
only,0
at,0
the,0
store,0
from,0
where,0
merchandIse,0
Is,0
purchased.,0
This,0
Is,0
a,0
Computer,0
Generated,0
Invoice.,0
Original,0
/,0
Customer,0
Copy,0
HDFC,0
BANK,0
13021289,0
LS,0
PMC,0
CHENNAI,0
Phoenix,0
Market,0
City,0
Chennal,0
DATE:2019-10-20,0
TIME:19:42:55,0
MID:,0
0,0
TID:,0
27090457,0
BATCH,0
NUM:,0
357,0
INU.,0
NUM:,0
6849,0
SALE,0
Card,0
No.:,0
522852XXXXXX9412,0
CHIP,0
EXP,0
DATE:,0
XX/xx,0
APPR.,0
CODE:,0
O70570,0
CARD:,0
MASTERCARD,0
PINE,0
RRN:,0
7985,0
AMOUNT:,0
RS,0
149,0
PIN,0
VERIFIED,0
OK.,0
SIGNATURE,0
NOT,0
REQUIRED.,0
I,0
AGREE,0
TO,0
PAY,0
AS,0
PER,0
CARD,0
ISSUER,0
AGREE,0
CUSTOMER,0
COPY,0
TUANV,0
un.,0
Phoenix,0
Market,0
City,0
Shop,0
:UG:18-F26,0
Velachery,0
Main,0
RD,0
Velachery,0
CHENNAI,0
-,0
600042,0
WWw.lifestylestores.com,0
helplifestylestores.com,0
Toll,0
Free,0
NO,0
:1800-208-2444,0
CIN,0
:,0
052190KA1997PTC046775,0
Billing,0
Location:,0
TAMILNADU,0
GSTIN,0
-33AAACL2937J1ZL,0
Name:,0
bavk,0
gh,0
Mobile:,0
7397433831,0
Landmark,0
Rewards,0
No:,0
6714193640,0
Tax,0
Invoice/Bil,0
of,0
Supply,0
ITEM/HSN/Desc,0
MRP,0
Disc,0
RSP,0
QTY,0
T,0
8.90E+12,0
91011900,0
GIORDANO,0
WATCH,0
14,0
55,0
Coupon,0
Redeem,0
:10.0,0
Coupon,0
Number:TFJZ5H,0
6,0
1,0
A,0
Total,0
Disc,0
Tota,0
Amt,0
Total,0
Rounded,0
Rounded,0
Off,0
Amt,0
-7,0
6,0
6,0
0,0
6,0
SBI-ONLINE,0
Account:,0
518,0
Auth:,0
659749,0
Total,0
Tender,0
Change,0
Due,0
Total,0
Number,0
of,0
Items/Qty:,0
6,0
0,0
1/,0
1,0
Tax,0
Details,0
Taxable,0
5,0
5,0
Tax,0
497.33,0
497.33,0
Tax,0
Desc,0
A,0
SGST,0
B,0
CGST,0
9,0
9,0
Total,0
Tax,0
Value,0
994.66,0
Str:01289,0
Reg:113,0
Tran:0053234,0
Till:113,0
26-Sep-19,0
13:27:38,0
Cashier:1085093,0
Invoice,0
No:012891130053234,0
1.29E+13,0
101,0
Total,0
Savings:,0
7,0
Last,0
Day,0
for,0
Exchange,0
is:26--Oct-2019,0
Thank,0
You,0
for,0
Shopping,0
with,0
us.,0
Terms,0
and,0
Conditions,0
apply.See,0
overleaf,0
Due,0
to,0
implementation,0
of,0
GST,0
such,0
exchang,0
is,0
permitted,0
only,0
at,0
the,0
store,0
from,0
where,0
merchandise,0
is,0
purchased.,0
This,0
is,0
a,0
Computer,0
Generated,0
Invoice,0
Original,0
/,0
Customer,0
Copy,0
Please,0
collect,0
your,0
exclusive,0
offer,0
with,0
this,0
invoice,0
Phoenix,0
